Outlets Name,Latitude,Longitude,Company,City,links,State,state_district,county,postcode,suburb,Distance
Balaji kgs,17.3790968,78.4682678,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3790968,78.4682678",Telangana,Hyderabad District,Nampally mandal,500012,Ward 51 Goshamahal,17.33935554
Sri kgs,17.52563833,78.42343,Naturo,Hydrabad,"https://www.google.com/maps/search/17.5256383333,78.42343",Telangana,Medchal Malkajgiri District,Quthbullapur mandal,500072,Gajularamaram,17.34787153
Ram Krishna kgs,17.542135,78.426925,Naturo,Hydrabad,"https://www.google.com/maps/search/17.542135,78.426925",Telangana,Medchal Malkajgiri District,Quthbullapur mandal,500043,Ward 129 Suraram,17.34959019
Ujwala,17.49363667,78.42117833,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4936366667,78.4211783333",Telangana,Medchal Malkajgiri District,Kukatpally mandal,500072,Ward 121 Kukatpally,17.35319788
Sri Laxmi kjs,17.45864333,78.42559167,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4586433333,78.4255916667",Telangana,Medchal Malkajgiri District,Balanagar mandal,500018,Ward 117 Moosapet,17.35436677
Tahira kgs,17.40331718,78.44907373,Naturo,Hydrabad,"https://www.google.com/maps/search/17.40331718,78.44907373",Telangana,Hyderabad District,Asif Nagar mandal,500057,Masab Tank,17.35577991
Jaganath kga,17.54210833,78.42678167,Naturo,Hydrabad,"https://www.google.com/maps/search/17.5421083333,78.4267816667",Telangana,Medchal Malkajgiri District,Quthbullapur mandal,500043,Ward 129 Suraram,17.36276688
Ramesh provision,17.542065,78.42675333,Naturo,Hydrabad,"https://www.google.com/maps/search/17.542065,78.4267533333",Telangana,Medchal Malkajgiri District,Quthbullapur mandal,500043,Ward 129 Suraram,17.36440197
Balaji chatrabhuja,17.54209667,78.426675,Naturo,Hydrabad,"https://www.google.com/maps/search/17.5420966667,78.426675",Telangana,Medchal Malkajgiri District,Quthbullapur mandal,500043,Ward 129 Suraram,17.37278355
Krishna kjs,17.43544167,78.432505,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4354416667,78.432505",Telangana,Hyderabad District,Khairatabad mandal,500045,Ward 96 Yousufguda,17.37320317
Balaji ramdev,17.54208167,78.42665333,Naturo,Hydrabad,"https://www.google.com/maps/search/17.5420816667,78.4266533333",Telangana,Medchal Malkajgiri District,Quthbullapur mandal,500043,Ward 129 Suraram,17.37449656
Tirumala bakery,17.46937167,78.42323167,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4693716667,78.4232316667",Telangana,Medchal Malkajgiri District,Kukatpally mandal,500018,Ward 115 Balaji Nagar,17.376974
Venkateshwara,17.54207333,78.42655667,Naturo,Hydrabad,"https://www.google.com/maps/search/17.5420733333,78.4265566667",Telangana,Medchal Malkajgiri District,Quthbullapur mandal,500043,Ward 129 Suraram,17.38363109
Sri medical,17.469296,78.4231757,Naturo,Hydrabad,"https://www.google.com/maps/search/17.469296,78.4231757",Telangana,Medchal Malkajgiri District,Kukatpally mandal,500018,Ward 115 Balaji Nagar,17.38373473
Venkateshwara kgs,17.54188833,78.426485,Naturo,Hydrabad,"https://www.google.com/maps/search/17.5418883333,78.426485",Telangana,Medchal Malkajgiri District,Quthbullapur mandal,500055,Ward 129 Suraram,17.38586117
Satnam store,17.502555,78.42086167,Naturo,Hydrabad,"https://www.google.com/maps/search/17.502555,78.4208616667",Telangana,Medchal Malkajgiri District,Kukatpally mandal,500055,Ward 122 Vivekananda Nagar Colony,17.38637685
Veerbadra kjs,17.45548167,78.42598667,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4554816667,78.4259866667",Telangana,Medchal Malkajgiri District,Balanagar mandal,500018,Ward 117 Moosapet,17.3901084
Reddy kgs,17.54187833,78.42638833,Naturo,Hydrabad,"https://www.google.com/maps/search/17.5418783333,78.4263883333",Telangana,Medchal Malkajgiri District,Quthbullapur mandal,500055,Ward 129 Suraram,17.39495891
Hindustan traders,17.37365333,78.472775,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3736533333,78.472775",Telangana,Hyderabad District,Nampally mandal,500012,Afzalgunj,17.3977651
Euro bakers,17.382852,78.464005,Naturo,Hydrabad,"https://www.google.com/maps/search/17.382852,78.464005",Telangana,Hyderabad District,Nampally mandal,500012,Ward 77 Jambagh,17.40220352
Sri padmavathi kgs,17.39413028,78.45486612,Naturo,Hydrabad,"https://www.google.com/maps/search/17.39413028,78.45486612",Telangana,Hyderabad District,Asif Nagar mandal,500057,Mallepally,17.40392585
Lakshmi Narasimha kgs,17.54185833,78.42626667,Naturo,Hydrabad,"https://www.google.com/maps/search/17.5418583333,78.4262666667",Telangana,Medchal Malkajgiri District,Quthbullapur mandal,500055,Ward 129 Suraram,17.40622175
Sri Lakshmi Ganapati kgs,17.39734846,78.45247319,Naturo,Hydrabad,"https://www.google.com/maps/search/17.39734846,78.45247319",Telangana,Hyderabad District,Asif Nagar mandal,500057,Vijay Nagar Colony,17.40905859
Jai jagadamba,17.37367333,78.47259,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3736733333,78.47259",Telangana,Hyderabad District,Nampally mandal,500002,Begum Bazaar,17.40930482
Sri Sai Ram,17.54217833,78.42630333,Naturo,Hydrabad,"https://www.google.com/maps/search/17.5421783333,78.4263033333",Telangana,Medchal Malkajgiri District,Quthbullapur mandal,500043,Ward 129 Suraram,17.41080428
Kavita kjs,17.43559333,78.43204333,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4355933333,78.4320433333",Telangana,Hyderabad District,Khairatabad mandal,500045,Ward 96 Yousufguda,17.41087742
Mk kgs,17.39389492,78.45490876,Naturo,Hydrabad,"https://www.google.com/maps/search/17.39389492,78.45490876",Telangana,Hyderabad District,Asif Nagar mandal,500057,Mallepally,17.41453361
Universal ice cream,17.39470951,78.45429325,Naturo,Hydrabad,"https://www.google.com/maps/search/17.39470951,78.45429325",Telangana,Hyderabad District,Asif Nagar mandal,500057,Mallepally,17.41562485
Corner bakery,17.44196333,78.42953333,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4419633333,78.4295333333",Telangana,Hyderabad District,Khairatabad mandal,500045,Yousufguda,17.43117268
Lakshman kirana general,17.49511123,78.42032346,Naturo,Hydrabad,"https://www.google.com/maps/search/17.49511123,78.42032346",Telangana,Medchal Malkajgiri District,Kukatpally mandal,500072,Ward 121 Kukatpally,17.43576394
Laxmi kjs,17.45710667,78.42508,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4571066667,78.42508",Telangana,Medchal Malkajgiri District,Balanagar mandal,500018,Ward 117 Moosapet,17.43943255
Talreja Tredars,17.37496833,78.47067833,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3749683333,78.4706783333",Telangana,Hyderabad District,Nampally mandal,500002,Begum Bazaar,17.45249314
Balikes kirana,17.49679667,78.42011667,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4967966667,78.4201166667",Telangana,Medchal Malkajgiri District,Kukatpally mandal,500072,Ward 122 Vivekananda Nagar Colony,17.45465886
Sri Vijay Laxmi kag,17.39496306,78.45359378,Naturo,Hydrabad,"https://www.google.com/maps/search/17.39496306,78.45359378",Telangana,Hyderabad District,Asif Nagar mandal,500057,Vijay Nagar Colony,17.45710196
Raja kgs,17.37799756,78.46767994,Naturo,Hydrabad,"https://www.google.com/maps/search/17.37799756,78.46767994",Telangana,Hyderabad District,Nampally mandal,500002,Goshamahal,17.45750438
Srinuvas,17.4135742,78.4416224,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4135742,78.4416224",Telangana,Hyderabad District,Shaikpet mandal,500034,Ward 92 Venkateshwara Colony,17.46838873
Ramalingawra,17.499475,78.41997,Naturo,Hydrabad,"https://www.google.com/maps/search/17.499475,78.41997",Telangana,Medchal Malkajgiri District,Kukatpally mandal,500072,Ward 122 Vivekananda Nagar Colony,17.46984185
Sri laxmi kgs,17.32718,78.55676,Naturo,Hydrabad,"https://www.google.com/maps/search/17.32718,78.55676",Telangana,Ranga Reddy District,Hayathnagar mandal,500070,Ward 15 Vanasthalipuram,17.47779246
Jai Hanuman,17.5025784,78.4199458,Naturo,Hydrabad,"https://www.google.com/maps/search/17.5025784,78.4199458",Telangana,Medchal Malkajgiri District,Kukatpally mandal,500055,Ward 124 Alwyn Colony,17.47799359
Vaghdevi kgs,17.32712167,78.55690833,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3271216667,78.5569083333",Telangana,Ranga Reddy District,Hayathnagar mandal,500070,Ward 15 Vanasthalipuram,17.48027723
Delux pan shop,17.42410333,78.43613,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4241033333,78.43613",Telangana,Hyderabad District,Shaikpet mandal,500034,Ward 92 Venkateshwara Colony,17.48226268
Delux shop,17.42411333,78.436085,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4241133333,78.436085",Telangana,Hyderabad District,Shaikpet mandal,500034,Ward 92 Venkateshwara Colony,17.48592199
Wing stop bekery,17.327235,78.55592833,Naturo,Hydrabad,"https://www.google.com/maps/search/17.327235,78.5559283333",Telangana,Ranga Reddy District,Hayathnagar mandal,500074,Ward 16 Hasthinapuram,17.490652
F3 Grocery store,17.39830703,78.45076342,Naturo,Hydrabad,"https://www.google.com/maps/search/17.39830703,78.45076342",Telangana,Hyderabad District,Asif Nagar mandal,500057,Vijay Nagar Colony,17.49428794
Bhagvath kgs,17.3271514,78.5559253,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3271514,78.5559253",Telangana,Ranga Reddy District,Hayathnagar mandal,500074,Ward 16 Hasthinapuram,17.49887161
MSN kgs,17.50079167,78.41968333,Naturo,Hydrabad,"https://www.google.com/maps/search/17.5007916667,78.4196833333",Telangana,Medchal Malkajgiri District,Kukatpally mandal,500072,Ward 122 Vivekananda Nagar Colony,17.50026382
Sri Rama kgs,17.50343,78.41969,Naturo,Hydrabad,"https://www.google.com/maps/search/17.50343,78.41969",Telangana,Medchal Malkajgiri District,Kukatpally mandal,500055,Ward 124 Alwyn Colony,17.50609628
Surya kjs,17.4209682,78.4373585,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4209682,78.4373585",Telangana,Hyderabad District,Shaikpet mandal,500034,Ward 92 Venkateshwara Colony,17.50624795
Zeds bakery,17.3268292,78.5567441,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3268292,78.5567441",Telangana,Ranga Reddy District,Hayathnagar mandal,500074,Ward 14 BN Reddy Nagar,17.51238357
Mahalaxmi kjs,17.45909333,78.42360833,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4590933333,78.4236083333",Telangana,Medchal Malkajgiri District,Balanagar mandal,500018,Ward 117 Moosapet,17.53765719
Srinivasa store's,17.324835,78.56542333,Naturo,Hydrabad,"https://www.google.com/maps/search/17.324835,78.5654233333",Telangana,Ranga Reddy District,Hayathnagar mandal,500070,Ward 14 BN Reddy Nagar,17.54177639
Shine super market,17.39476817,78.45267241,Naturo,Hydrabad,"https://www.google.com/maps/search/17.39476817,78.45267241",Andhra Pradesh,Central Zone,Hyderabad,500057,Vijayanagar Colony,17.54307849
Sagar kgs,17.3973379,78.45077899,Naturo,Hydrabad,"https://www.google.com/maps/search/17.3973379,78.45077899",Telangana,Hyderabad District,Asif Nagar mandal,500057,Ward 73 Vijay Nagar Colony,17.54830793
Sri Vasavi kgs,17.50158167,78.41919667,Naturo,Hydrabad,"https://www.google.com/maps/search/17.5015816667,78.4191966667",Telangana,Medchal Malkajgiri District,Kukatpally mandal,500072,Ward 122 Vivekananda Nagar Colony,17.55044763
Ganapati kgs,17.50157833,78.41918333,Naturo,Hydrabad,"https://www.google.com/maps/search/17.5015783333,78.4191833333",Telangana,Medchal Malkajgiri District,Kukatpally mandal,500072,Ward 122 Vivekananda Nagar Colony,17.55177413
Ragavendra,17.50163667,78.41911667,Naturo,Hydrabad,"https://www.google.com/maps/search/17.5016366667,78.4191166667",Telangana,Medchal Malkajgiri District,Kukatpally mandal,500072,Ward 122 Vivekananda Nagar Colony,17.55856512
kgn.star point,17.40231489,78.44726276,Naturo,Hydrabad,"https://www.google.com/maps/search/17.40231489,78.44726276",Telangana,Hyderabad District,Asif Nagar mandal,500057,Ward 74 Ahmed Nagar,17.5622597
Laxmi,17.41373333,78.44041333,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4137333333,78.4404133333",Telangana,Hyderabad District,Shaikpet mandal,500034,Ward 93 Banjara Hills,17.56678954
Sri Vasavi kanyaka kgs,17.50167333,78.41903,Naturo,Hydrabad,"https://www.google.com/maps/search/17.5016733333,78.41903",Telangana,Medchal Malkajgiri District,Kukatpally mandal,500072,Ward 122 Vivekananda Nagar Colony,17.56731052
Dhanka kjs,17.5017503,78.4190304,Naturo,Hydrabad,"https://www.google.com/maps/search/17.5017503,78.4190304",Telangana,Medchal Malkajgiri District,Kukatpally mandal,500072,Ward 122 Vivekananda Nagar Colony,17.56744196
Zaheer,17.41706333,78.43858833,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4170633333,78.4385883333",Telangana,Hyderabad District,Shaikpet mandal,500034,Banjara Hills,17.57178209
Ramky market,17.522215,78.42060667,Naturo,Hydrabad,"https://www.google.com/maps/search/17.522215,78.4206066667",Telangana,Medchal Malkajgiri District,Quthbullapur mandal,500055,Ward 125 Gajularamaram,17.57578708
Rajeshwar kgs,17.37635059,78.46743611,Naturo,Hydrabad,"https://www.google.com/maps/search/17.37635059,78.46743611",Telangana,Hyderabad District,Nampally mandal,500002,Ward 50 Begum Bazar,17.58856456
Vijaya kiran,17.45193,78.42470167,Naturo,Hydrabad,"https://www.google.com/maps/search/17.45193,78.4247016667",Telangana,Hyderabad District,Khairatabad mandal,500018,Ward 117 Moosapet,17.60395958
Hatson parlour,17.4530324,78.4243979,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4530324,78.4243979",Telangana,Medchal Malkajgiri District,Balanagar mandal,500018,Ward 117 Moosapet,17.60493434
Veerabhadra provision,17.49717667,78.41860167,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4971766667,78.4186016667",Telangana,Medchal Malkajgiri District,Kukatpally mandal,500072,Ward 122 Vivekananda Nagar Colony,17.60598103
J mart,17.40524969,78.44488571,Naturo,Hydrabad,"https://www.google.com/maps/search/17.40524969,78.44488571",Telangana,Hyderabad District,Asif Nagar mandal,500057,Ward 74 Ahmed Nagar,17.60620594
Ms Baker,17.45306167,78.42430167,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4530616667,78.4243016667",Telangana,Medchal Malkajgiri District,Balanagar mandal,500018,Ward 117 Moosapet,17.61349752
B- 5 kgs,17.40528192,78.44477249,Naturo,Hydrabad,"https://www.google.com/maps/search/17.40528192,78.44477249",Telangana,Hyderabad District,Asif Nagar mandal,500057,Ward 74 Ahmed Nagar,17.61414541
Dwarka kiran shop,17.4244416,78.4345158,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4244416,78.4345158",Telangana,Hyderabad District,Shaikpet mandal,500073,Ward 92 Venkateshwara Colony,17.61465647
CRS. Stoers,17.39646839,78.45056237,Naturo,Hydrabad,"https://www.google.com/maps/search/17.39646839,78.45056237",Telangana,Hyderabad District,Asif Nagar mandal,500057,Ward 73 Vijay Nagar Colony,17.61594543
Sri Venkateshwara,17.501795,78.41850167,Naturo,Hydrabad,"https://www.google.com/maps/search/17.501795,78.4185016667",Telangana,Medchal Malkajgiri District,Kukatpally mandal,500072,Ward 124 Alwyn Colony,17.62040243
M son stationary,17.45251333,78.42436167,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4525133333,78.4243616667",Telangana,Medchal Malkajgiri District,Balanagar mandal,500018,Ward 117 Moosapet,17.62170633
RR milk &ich cream,17.40167533,78.44696654,Naturo,Hydrabad,"https://www.google.com/maps/search/17.40167533,78.44696654",Telangana,Hyderabad District,Asif Nagar mandal,500057,Ward 74 Ahmed Nagar,17.62193332
Rohin pan shop,17.42083833,78.43607,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4208383333,78.43607",Telangana,Hyderabad District,Shaikpet mandal,500034,Ward 92 Venkateshwara Colony,17.62778257
Scoops ich Cream,17.37663257,78.46653044,Naturo,Hydrabad,"https://www.google.com/maps/search/17.37663257,78.46653044",Telangana,Hyderabad District,Nampally mandal,500012,Ward 50 Begum Bazar,17.63479922
Ak kgs,17.40005392,78.44784329,Naturo,Hydrabad,"https://www.google.com/maps/search/17.40005392,78.44784329",Telangana,Hyderabad District,Asif Nagar mandal,500057,Ward 74 Ahmed Nagar,17.63785192
Murshy spices kgs,17.39538754,78.4510213,Naturo,Hydrabad,"https://www.google.com/maps/search/17.39538754,78.4510213",Telangana,Hyderabad District,Asif Nagar mandal,500057,Ward 73 Vijay Nagar Colony,17.64095151
Golbal bakery,17.45442167,78.42361,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4544216667,78.42361",Telangana,Medchal Malkajgiri District,Balanagar mandal,500018,Ward 117 Moosapet,17.64648284
Mid land bakery,17.45075833,78.42457667,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4507583333,78.4245766667",Telangana,Hyderabad District,Khairatabad mandal,500018,Ward 101 Erragadda,17.64689897
Blue star bakery,17.450795,78.42451167,Naturo,Hydrabad,"https://www.google.com/maps/search/17.450795,78.4245116667",Telangana,Hyderabad District,Khairatabad mandal,500018,Ward 101 Erragadda,17.65218706
Narayani kgs,17.37925505,78.46374067,Naturo,Hydrabad,"https://www.google.com/maps/search/17.37925505,78.46374067",Telangana,Hyderabad District,Nampally mandal,500012,Ward 51 Goshamahal,17.66144586
Pavan KGS,17.32623,78.55262,Naturo,Hydrabad,"https://www.google.com/maps/search/17.32623,78.55262",Telangana,Ranga Reddy District,Hayathnagar mandal,500074,Ward 16 Hasthinapuram,17.66447183
Khader kgs,17.40177452,78.44628161,Naturo,Hydrabad,"https://www.google.com/maps/search/17.40177452,78.44628161",Telangana,Hyderabad District,Asif Nagar mandal,500057,Ward 74 Ahmed Nagar,17.67398744
Shri Maheshwari kgs,17.37665724,78.46596071,Naturo,Hydrabad,"https://www.google.com/maps/search/17.37665724,78.46596071",Telangana,Hyderabad District,Nampally mandal,500002,Ward 51 Goshamahal,17.67454671
Govind kgs,17.37670499,78.46588553,Naturo,Hydrabad,"https://www.google.com/maps/search/17.37670499,78.46588553",Telangana,Hyderabad District,Nampally mandal,500012,Ward 50 Begum Bazar,17.67675036
Sri Lakshmi,17.41400667,78.43899667,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4140066667,78.4389966667",Telangana,Hyderabad District,Shaikpet mandal,500034,Ward 92 Venkateshwara Colony,17.67833852
Vijay Laxmi kgs,17.5031812,78.4178134,Naturo,Hydrabad,"https://www.google.com/maps/search/17.5031812,78.4178134",Telangana,Medchal Malkajgiri District,Kukatpally mandal,500072,Ward 124 Alwyn Colony,17.69288589
Srinivas,17.41416833,78.43868,Naturo,Hydrabad,"https://www.google.com/maps/search/17.4141683333,78.43868",Telangana,Hyderabad District,Shaikpet mandal,500034,Ward 92 Venkateshwara Colony,17.69858412
Saleem kgs,17.40107893,78.4464202,Naturo,Hydrabad,"https://www.google.com/maps/search/17.40107893,78.4464202",Telangana,Hyderabad District,Asif Nagar mandal,500057,Ward 74 Ahmed Nagar,17.70026726
